2001-10-31 05:00:00,5.568,-1,1200,1,
2001-11-30 05:00:00,4.598,-1,1200,1,
2001-12-31 05:00:00,4.4,-1,1200,1,
2002-01-31 05:00:00,4.005,-1,1200,1,
2002-02-23 05:00:00,4.195,-1,1200,1,
2002-02-28 05:00:00,4.205,-1,1200,1,
2002-03-30 05:00:00,4.303,-1,1200,1,
2002-04-15 05:00:00,4.703,-1,1200,1,
2002-04-30 05:00:00,4.704,-1,1200,1,
2002-05-31 05:00:00,5.144,-1,1200,1,
2002-06-30 05:00:00,5.508,-1,1200,1,
2002-07-31 05:00:00,6.003,-1,1200,1,
2002-08-14 05:00:00,6.553,-1,1200,1,
2002-08-31 05:00:00,8.406,-1,1200,1,
2002-09-30 05:00:00,7.434,-1,1200,1,
2002-11-01 05:00:00,6.5,-1,1200,1,
2002-11-30 05:00:00,6.304,-1,1200,1,
2002-12-20 05:00:00,5.794,-1,1200,1,
2002-12-31 05:00:00,5.403,-1,1200,1,
2003-01-05 05:00:00,4.333,-1,1200,1,
2003-01-31 05:00:00,4.083,-1,1200,1,
2003-02-17 05:00:00,4.588,-1,1200,1,
2003-02-28 05:00:00,4.788,-1,1200,1,
2003-03-30 05:00:00,4.388,-1,1200,1,
